id;influencer_id;influencer_handle;feito_por_id;feito_por_nome;feito_em;acao;motivo;created_at
683196a8-6dfc-4247-aac5-7e9f6240a75e;2b3cfe66-7111-4ba7-a194-36c134020d57;	@ketyysilvaaa;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:40:14.686+00;FECHAMENTO;;2026-01-27 21:40:15.223748+00
ffd55c69-d2e9-4fe7-acf1-dcb833b7a28b;6477bebc-16b1-458a-bcfe-c629ae8bdb37;	@camila_pretaa;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:40:15.319+00;FECHAMENTO;;2026-01-27 21:40:15.86011+00
09839766-53f1-48d6-b8b4-e77e56092e8f;4654f755-333c-4900-9dae-8858b3309f90;	@real_fuba7;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:40:16.287+00;FECHAMENTO;;2026-01-27 21:40:16.815083+00
15005644-15ef-4f27-8c8c-1e732730cb83;72a9111a-7ec2-4e3b-bd34-cc93ab433ba7;	@imcchaverin;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:40:16.969+00;FECHAMENTO;;2026-01-27 21:40:17.495717+00
d0dd3498-3cdd-4c80-9af1-42990a9e284a;a21ac4ca-2c04-4870-a54e-ac76bcad0617;	@mcmarleyof;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:40:18.152+00;FECHAMENTO;;2026-01-27 21:40:18.713701+00
dbd94aa1-5202-46c6-bfa8-ab891e758b8c;c5609795-be1b-4696-be7c-2f6d1fd2cedc;	@juujuof;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:40:20.536+00;FECHAMENTO;;2026-01-27 21:40:21.072236+00
f2b93935-c727-47da-b6c7-2c6df2c48f68;9f3d5387-2121-4f06-9255-d28074fe1a68;	@amayrla00;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:40:21.386+00;FECHAMENTO;;2026-01-27 21:40:21.963753+00
05365c5c-c1cf-4aeb-9df0-e56ca2f695f9;9b8df33a-aba0-4a92-8e5a-3d2727675042;	@ryanmaguilabjj;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:40:22.921+00;FECHAMENTO;;2026-01-27 21:40:23.450035+00
cfad3d7a-9587-4e15-a26f-89ad8f7b47d5;3fdb33a4-240c-41cb-833b-3328da57ada2;	@vitoriamaryaf;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:40:23.703+00;FECHAMENTO;;2026-01-27 21:40:24.214746+00
ea1433c6-8725-4a17-8808-a45f5b378c2c;e3518999-ffa5-4343-987e-0476967fd5ac;	@_anna.pipolo;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:40:24.552+00;FECHAMENTO;;2026-01-27 21:40:25.091276+00
6b97d416-16eb-4f39-bf29-565c9e393088;93703327-4c1b-408f-9b17-94c140a1e9cc;	@laissousa.ofc;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:40:26.552+00;FECHAMENTO;;2026-01-27 21:40:27.084634+00
751d1934-e0be-4909-ae9f-ddfe08f68943;8291431c-e908-49c3-ad68-67e2896602b1;	@theffyygomesss;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:40:27.237+00;FECHAMENTO;;2026-01-27 21:40:27.763259+00
084c71ef-98de-4517-a9de-70dd70c0a27a;d03a7f81-50e6-4def-a73d-960429918dc2;	@romeuandrade_81;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:40:27.854+00;FECHAMENTO;;2026-01-27 21:40:28.388936+00
c1374919-2c96-4b57-8adc-256830d601d3;b43d4d8b-3327-4776-82c9-cdbdd89acb29;	@claraferreiradaily;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:40:29.435+00;FECHAMENTO;;2026-01-27 21:40:29.965887+00
a5266516-388c-442d-bb24-9cefe99cdd32;9b218b44-a165-467c-a50a-7c6ad3ed541c;	@karenalencarr;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:40:31.336+00;FECHAMENTO;;2026-01-27 21:40:31.883859+00
113145e5-a4d2-4144-9d02-06e5669720ce;e7c6439b-c070-4082-a077-40735f6b5c91;	@vnziin212;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:40:32.603+00;FECHAMENTO;;2026-01-27 21:40:33.134968+00
f60b5208-f3c7-43fb-9fc8-dd41cba84fa5;d799c462-0952-4c54-afae-725da5f8ff9f;	@brunalayyoff;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:40:33.219+00;FECHAMENTO;;2026-01-27 21:40:33.747215+00
2edf79a0-0ab6-47c3-b2c9-6f98b9210f9f;d621fb58-c74f-4e80-960f-c580c41a4cd3;	@indiomal_0;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:40:33.804+00;FECHAMENTO;;2026-01-27 21:40:34.339245+00
90cee105-cf4a-4343-aeb9-03faea2a0fa4;7753d105-3271-407c-9f61-f0b766bae053;	@_iaewesley2;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:52:37.941+00;FECHAMENTO;;2026-01-27 21:52:38.518023+00
d125725c-a94e-433a-882a-e5720e6ea57a;62964899-e711-4354-af0e-6608aa199c4a;	@smlll021;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:52:38.858+00;FECHAMENTO;;2026-01-27 21:52:39.405616+00
56243d16-7909-4fdd-9ca2-a058995fe9fa;68ae493b-7f76-4a95-86f4-18c7b3e5f526;	@palomatrindaddee;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:52:39.642+00;FECHAMENTO;;2026-01-27 21:52:40.179457+00
5c8721c7-3f22-4d80-9585-ddee1b23e3fa;6b7305d7-b77a-422b-a7a7-2d912a25c7eb;	@pedrin_mcofc;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:52:40.592+00;FECHAMENTO;;2026-01-27 21:52:41.13192+00
e9df0c2b-64ca-4434-9986-32ac75e7e80c;2e54f6ca-4c53-4942-9214-f6b161bd5c67;	@novin22.ofc;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:52:41.49+00;FECHAMENTO;;2026-01-27 21:52:42.021917+00
1d601951-98f4-4a9b-8511-b19070860fa3;d35ec252-a404-4082-b9f2-6a7d67b5c33d;	@mato22reserva;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:52:42.408+00;FECHAMENTO;;2026-01-27 21:52:42.93161+00
e6c2f345-1f61-439c-848c-e43a1aaac9b3;523610ee-4fbf-45ba-a3cb-ebe7ce64e6d8;	@dailyyuva;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:52:44.056+00;FECHAMENTO;;2026-01-27 21:52:44.617371+00
ac4496ca-787a-4c4d-8529-c7434934f2d0;d7204298-869c-4f70-9246-4d63160f0d36;	@karol.macedoo01;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:52:44.758+00;FECHAMENTO;;2026-01-27 21:52:45.286187+00
f3d10002-142f-4875-93cc-a2b02436d355;d2b200c8-51e2-4184-acaa-7e00db1cc52d;	@kleeislaq;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:52:45.341+00;FECHAMENTO;;2026-01-27 21:52:45.879279+00
4127588d-4d0b-4099-8de2-5e04e7bb3696;adbb15af-7a47-43c9-988d-bd1d44b5a786;	@gegeomarquess;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:52:46.108+00;FECHAMENTO;;2026-01-27 21:52:46.633241+00
a53ddac7-afa0-42f5-a160-cadd2c83b68e;637ec901-d9bb-43f9-839b-397be8bead40;	@claaraa.ofc;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:52:46.774+00;FECHAMENTO;;2026-01-27 21:52:47.314963+00
a145a286-6681-4a91-95a2-401a8c9b6705;a83ef59d-5965-44bd-9129-ee06b808ce6c;	@menortody;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:52:47.577+00;FECHAMENTO;;2026-01-27 21:52:48.115857+00
91027d90-add4-419d-a7cf-c616ac9cf250;637ec901-d9bb-43f9-839b-397be8bead40;	@claaraa.ofc;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:52:48.124+00;FECHAMENTO;;2026-01-27 21:52:48.601398+00
66a22918-48d2-4739-9a3d-e9fa2977516d;97248a07-3037-4aba-bf4a-bd7c923edee6;	@anabeatriizof_;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:52:50.542+00;FECHAMENTO;;2026-01-27 21:52:51.076008+00
bb92fbfc-fd49-48f8-b4a5-e68e2d814acc;6fba0501-0f1f-46f5-a7ca-4d98f4975954;	@jsdatorre;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:52:51.291+00;FECHAMENTO;;2026-01-27 21:52:51.832649+00
24568735-c2b4-4965-86ed-0acd27351d1c;e21032c3-b3af-47d8-852e-ca09da49171c;	@grazipelucia3;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:52:51.941+00;FECHAMENTO;;2026-01-27 21:52:52.469498+00
fd5fd87a-51fa-472c-b42d-64df59f03540;15b05f58-c84c-435b-8ef1-82011bb1a1fe;	@india_perversa04;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:52:52.609+00;FECHAMENTO;;2026-01-27 21:52:53.155977+00
04631d9a-3b2f-4625-939c-5b6f18a29f28;2cc5e36d-94b1-4ebe-beef-5044afb29deb;	@_mariaclra4;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:52:53.309+00;FECHAMENTO;;2026-01-27 21:52:53.838018+00
a136bdb7-55ff-4cc4-a902-f23430c3a9bb;64c635d1-c0c6-49d0-86a4-87398ae5637a;	@cerejinhareserva1;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:52:55.942+00;FECHAMENTO;;2026-01-27 21:52:56.484303+00
953de74b-3990-44fc-ae87-dde09d427904;4ba67362-0f47-4f71-9160-4ff56d3ebe21;	@kauan_dtn;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:52:56.59+00;FECHAMENTO;;2026-01-27 21:52:57.112073+00
4fac8797-d05a-45d1-8515-4baa3fc0b838;a2089de5-e0f7-4b07-9ea8-7d526336564b;	@amanda_santoss01_;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:52:57.177+00;FECHAMENTO;;2026-01-27 21:52:57.712517+00
3aff556f-9516-4ad8-8a50-8cba96a07cef;4ba67362-0f47-4f71-9160-4ff56d3ebe21;	@kauan_dtn;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:52:58.008+00;FECHAMENTO;;2026-01-27 21:52:58.492597+00
e909fb92-4f05-41d9-8532-0c06698cc94f;9de754cb-2287-48ec-83f8-46f9c57aa22f;	@bruninhaa.willy;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:53:00.258+00;FECHAMENTO;;2026-01-27 21:53:00.804196+00
d7ad801c-790f-4adf-9920-a8603f0ea2ef;694daec3-3192-4529-b453-811b3959692f;	@amanda.sa.oliveiraa;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:53:00.891+00;FECHAMENTO;;2026-01-27 21:53:01.404527+00
893f8712-df4d-4c56-b2c2-bfabe7e6fe2e;1f763f1a-53e2-46af-8a39-4d324e21984d;	@nt22oficial;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:53:01.591+00;FECHAMENTO;;2026-01-27 21:53:02.109133+00
9ee1cc66-9f2c-41d0-8bec-ff8ef5a48e3d;67f7838a-b4d8-48eb-9955-58be203b275b;	@imalvinofc;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:53:02.257+00;FECHAMENTO;;2026-01-27 21:53:02.770026+00
b4590780-bfc7-41e7-8ba8-d15a8a3d2026;acaf64cc-9a38-409c-bc71-e38fbd6cb22d;	@mulherfeijoada;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:53:02.907+00;FECHAMENTO;;2026-01-27 21:53:03.447036+00
131cdea6-beb4-46ce-8128-11be6c760b72;7b3c0c9c-113a-49bf-ac6c-b78b6e296f41;	@isa_original7;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:53:03.574+00;FECHAMENTO;;2026-01-27 21:53:04.085657+00
cd72455b-47e7-46d4-bd8d-2ae5f45b2a63;696b2a19-a8f3-4bb0-b5af-87e9ffab6ce3;	@pahtty_;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-27 21:53:04.226+00;FECHAMENTO;;2026-01-27 21:53:04.747948+00
7ae74f96-6d4d-4154-8094-14f53416c8c6;0309cbf9-ca0e-42d4-958e-1025f241bec4;	@luusouzaof;7e2a26ab-f32d-4a5c-82f3-249c012931f0;braz;2026-01-27 22:15:26.516+00;FECHAMENTO;;2026-01-27 22:15:26.943541+00
dae33791-4913-4bd1-b0cf-1713cd28142f;89783432-1532-4738-9880-3e3c9ad1bdff;	@cauazinoficial7_;7863a806-0593-466e-b697-caad426d38bf;Marina;2026-01-28 00:20:24.497+00;FECHAMENTO;;2026-01-28 00:20:25.130415+00
a34e1ed6-0fc9-4280-8623-d3a655da4fd6;57b96c8c-d136-4b92-9567-e6235d32e778;	@mooraes;1c495ccc-461e-4d59-84ac-9cf78f13494c;mizael;2026-01-28 13:55:52.896+00;FECHAMENTO;;2026-01-28 13:55:51.843118+00
353df97f-cb43-453c-abdf-9d00db6ab550;f5a7847d-f9ca-45ac-b87a-460b89afe4cc;	@smlll21;7863a806-0593-466e-b697-caad426d38bf;Marina;2026-01-28 15:03:01.483+00;FECHAMENTO;;2026-01-28 15:03:02.178998+00
d73a9f6e-a3df-407f-9154-0854afe527a0;e4c50629-f9dc-4047-9f6f-96a552eb914e;	@mayarinhaaofc;7863a806-0593-466e-b697-caad426d38bf;Marina;2026-01-28 15:03:02.516+00;FECHAMENTO;;2026-01-28 15:03:03.02768+00
64112409-0e0f-4e65-aeaf-c2b4803927fb;cfbaed0f-b809-44d1-8a09-ca85ee89dccf;	@bjmenezes;7863a806-0593-466e-b697-caad426d38bf;Marina;2026-01-28 15:03:03.581+00;FECHAMENTO;;2026-01-28 15:03:04.159509+00
9442bdab-68c1-404c-a78f-5c9ed8e100af;2bad979f-6e04-47f0-9c6d-63418cefb6c8;	@_ketlinferreira01;7863a806-0593-466e-b697-caad426d38bf;Marina;2026-01-28 16:49:49.229+00;FECHAMENTO;;2026-01-28 16:49:50.285995+00
716a6309-4bfc-4041-9420-fb1ea26edc94;1ea7d7bc-50a5-4cce-b809-6bff527762eb;	@dailydatatuts;7e2a26ab-f32d-4a5c-82f3-249c012931f0;braz;2026-01-28 17:05:27.644+00;FECHAMENTO;;2026-01-28 17:05:28.373331+00
9af70ed5-5eed-4741-b9ea-81fa79ca4609;79d5c989-a605-4706-bbdd-dd78bbfca7a6;	@beaaqz_;7e2a26ab-f32d-4a5c-82f3-249c012931f0;braz;2026-01-28 17:05:29.485+00;FECHAMENTO;;2026-01-28 17:05:30.157519+00
f1717c42-9b52-4600-9c4c-ff7d7be95200;43334644-b851-453e-831c-e00c6974f75d;	@ma.nuhz;7e2a26ab-f32d-4a5c-82f3-249c012931f0;braz;2026-01-28 17:05:31.61+00;FECHAMENTO;;2026-01-28 17:05:32.260642+00
6de91acb-754d-4545-ad79-be7e0bdae285;0b0c4dc1-f5be-4d15-9ba4-da0f65f06b8f;	@sufistaa7;7e2a26ab-f32d-4a5c-82f3-249c012931f0;braz;2026-01-28 17:05:33.468+00;FECHAMENTO;;2026-01-28 17:05:34.106789+00
033d828c-6287-482c-bbf2-81c53a77efaa;4ca6ea0d-93e8-41d4-ad02-f66bfe620913;	@dailybyysouza;7e2a26ab-f32d-4a5c-82f3-249c012931f0;braz;2026-01-28 17:05:35.043+00;FECHAMENTO;;2026-01-28 17:05:35.674803+00
ccabfc47-d960-4833-922d-d260111930e5;111757e9-6986-47a4-9e8b-7d05149c9751;	@vkmidiaa_;7e2a26ab-f32d-4a5c-82f3-249c012931f0;braz;2026-01-28 17:14:37.486+00;FECHAMENTO;;2026-01-28 17:14:38.140595+00
b8b5b67f-63e3-4948-8594-ba6ab2f96d41;9695a256-2c6c-46d3-8799-c9bba7ad0c80;	@myllinha.ofc;a5db3270-506c-4664-84f8-0d81e8883111;miguerl portela;2026-01-28 18:41:21.894+00;FECHAMENTO;;2026-01-28 18:41:22.377368+00
953a69bf-3879-4c40-aede-ed3e6e404e18;9695a256-2c6c-46d3-8799-c9bba7ad0c80;	@myllinha.ofc;a5db3270-506c-4664-84f8-0d81e8883111;miguerl portela;2026-01-28 18:41:38.054+00;FECHAMENTO;;2026-01-28 18:41:38.423063+00
abaf71dd-1252-465f-8b24-972a03c96262;2eafe128-84be-4e44-99fe-6cf903973af9;	@a_karollsx;7e2a26ab-f32d-4a5c-82f3-249c012931f0;braz;2026-01-28 19:01:01.554+00;FECHAMENTO;;2026-01-28 19:01:02.196328+00
87fb6ee9-10cb-4ca2-9c19-67ef632e60c6;544d8f31-a84f-4522-b0af-347869390526;	@reserva_boapinta;7e2a26ab-f32d-4a5c-82f3-249c012931f0;braz;2026-01-28 19:15:51.918+00;FECHAMENTO;;2026-01-28 19:15:52.424492+00
ff2adc1f-efad-402b-b1e7-37f668013bb7;f5a7847d-f9ca-45ac-b87a-460b89afe4cc;	@smlll21;7863a806-0593-466e-b697-caad426d38bf;Marina;2026-01-28 21:08:45.114+00;FECHAMENTO;;2026-01-28 21:08:45.919027+00
b56899cb-0b5f-4f58-9174-78f99451216a;ef129a7a-994b-441a-a5ca-f2326d7dcba5;	@ahcaarvalho;110c225f-7f68-44c9-b45a-c1dda2b275f5;gabriel arcanjo;2026-01-28 22:10:08.127+00;FECHAMENTO;;2026-01-28 22:09:40.729806+00
469230ce-d1dc-4750-862b-064d5362596b;54a632a6-f2c6-4da9-9dc3-ba0ce29cc6bb;	@lc.tutorial00;110c225f-7f68-44c9-b45a-c1dda2b275f5;gabriel arcanjo;2026-01-28 22:10:08.993+00;FECHAMENTO;;2026-01-28 22:09:41.543443+00
50b6e6f8-35dc-4c48-9da1-9c88b2031f2c;5205a420-ee1d-4ce9-b2ef-a8669f97fad5;	@madumnz._;110c225f-7f68-44c9-b45a-c1dda2b275f5;gabriel arcanjo;2026-01-28 22:10:09.837+00;FECHAMENTO;;2026-01-28 22:09:42.361862+00
ff389fbc-5d5a-4ee0-9ed1-e39eefe92086;3a67189c-37d1-4978-8b40-b136265e5a5b;	@rudugerio77;110c225f-7f68-44c9-b45a-c1dda2b275f5;gabriel arcanjo;2026-01-28 22:10:23.527+00;FECHAMENTO;;2026-01-28 22:09:56.03082+00
482669d6-80aa-40b4-8b67-28cf0e0658b1;1a26148e-2163-4357-966a-7acbd49f979d;	@lyviacunha__;110c225f-7f68-44c9-b45a-c1dda2b275f5;gabriel arcanjo;2026-01-28 22:10:25.494+00;FECHAMENTO;;2026-01-28 22:09:57.992474+00
73278961-ad13-4dd4-ada3-ee09fb36e5c2;c85d22ea-42a3-4547-bf60-cbeabfa132b4;	@mini.bella02;110c225f-7f68-44c9-b45a-c1dda2b275f5;gabriel arcanjo;2026-01-28 22:10:28.145+00;FECHAMENTO;;2026-01-28 22:10:00.642027+00
e69c0793-ce24-49fa-9bec-245acd1f635b;4d494e84-6778-42eb-8f23-6041ee8685ca;	@yasmintralhaa;110c225f-7f68-44c9-b45a-c1dda2b275f5;gabriel arcanjo;2026-01-28 22:11:47.55+00;FECHAMENTO;;2026-01-28 22:11:20.156777+00
6c970263-ac22-4c0d-9668-7a980f288c75;39ad9108-cddf-465c-9e63-8eebdd945976;	@lanaayofical09;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-28 22:46:17.298+00;FECHAMENTO;;2026-01-28 22:46:17.979103+00
f3bd006d-3d77-4531-921d-77fa60aec9ee;7a1a669a-6932-4b6b-a662-b1e221476505;	@eududa_ee;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-28 22:46:50.164+00;FECHAMENTO;;2026-01-28 22:46:50.790839+00
44701297-31a4-4262-bbc6-c7621c0d8290;38adcbf5-8154-4d06-9d3f-24e29dd320e7;	@jheeofc_;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-28 22:48:03.712+00;FECHAMENTO;;2026-01-28 22:48:04.322636+00
a9c39284-5998-4fd5-b6b5-7d3668ad3fcd;4ba67362-0f47-4f71-9160-4ff56d3ebe21;	@kauan_dtn;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-28 22:48:12.812+00;FECHAMENTO;;2026-01-28 22:48:13.428818+00
bf204b2f-6908-4505-8243-ad64706f9f84;70ddfd51-ed45-4fe0-87a6-799685180f39;	@brenda_olivex;b8d2f84c-4f7e-4285-a037-e19c70b8eedf;felipe_viana;2026-01-28 23:50:54.022+00;FECHAMENTO;;2026-01-28 23:50:55.297436+00
3fc55d6f-0e08-4558-8d2d-c1222eb19247;f2755420-4614-4818-8385-21acd1d3d231;	@necinha;b8d2f84c-4f7e-4285-a037-e19c70b8eedf;felipe_viana;2026-01-28 23:50:59.654+00;FECHAMENTO;;2026-01-28 23:51:00.272162+00
628ed306-e6b5-4fe9-8b27-a6a110a168eb;d3a2e0ad-6ae4-46dc-bff1-d9d9768e9d30;	@biianogueiiraa;b8d2f84c-4f7e-4285-a037-e19c70b8eedf;felipe_viana;2026-01-28 23:51:03.587+00;FECHAMENTO;;2026-01-28 23:51:04.255969+00
d631032a-6ae5-4727-aee9-19ca95f1ee24;1588797c-f6d6-483e-a693-a818cb19ae62;	@bernardocacella;7e2a26ab-f32d-4a5c-82f3-249c012931f0;braz;2026-01-29 17:44:39.49+00;FECHAMENTO;;2026-01-29 17:44:40.241384+00
d32dda62-dbe0-45c8-acfc-5ccfc4c9027a;205241ed-0abe-409e-bfed-b93095e45c14;	@vinixiste;7e2a26ab-f32d-4a5c-82f3-249c012931f0;braz;2026-01-29 19:12:43.25+00;FECHAMENTO;;2026-01-29 19:12:43.897915+00
08a4b027-98e6-4f92-a84e-4d04fc4ea539;d3a2e0ad-6ae4-46dc-bff1-d9d9768e9d30;	@biianogueiiraa;b8d2f84c-4f7e-4285-a037-e19c70b8eedf;felipe_viana;2026-01-29 19:23:38.838+00;FECHAMENTO;;2026-01-29 19:23:39.559951+00
b48617dc-f7bc-43c6-916e-986173bfe8a4;70ddfd51-ed45-4fe0-87a6-799685180f39;	@brenda_olivex;b8d2f84c-4f7e-4285-a037-e19c70b8eedf;felipe_viana;2026-01-29 19:23:43.287+00;FECHAMENTO;;2026-01-29 19:23:44.012921+00
3c34a453-7c89-42ac-be9c-79be4ba2b70a;d5d07c5b-2844-4122-8b6b-ca3de59d02ab;	@lyhen_bxd;a5db3270-506c-4664-84f8-0d81e8883111;miguerl portela;2026-01-29 20:51:54.974+00;FECHAMENTO;;2026-01-29 20:51:55.790362+00
0ce5d51c-5357-4840-9f4d-adfa1febed1a;7cda4555-010c-4ac6-a6f1-c64590fdad47;	@karollzinha_77;a5db3270-506c-4664-84f8-0d81e8883111;miguerl portela;2026-01-29 20:51:55.677+00;FECHAMENTO;;2026-01-29 20:51:56.841301+00
4f4b8f35-e349-4fb0-b7a9-ed59637cbbab;037408c2-df83-44fa-b354-80325164243b;	@00_mh22;a5db3270-506c-4664-84f8-0d81e8883111;miguerl portela;2026-01-29 20:51:56.325+00;FECHAMENTO;;2026-01-29 20:51:57.061852+00
af45379c-cffe-42ce-a0c3-ba407fe31552;6086d2fb-f835-4a5f-a88b-14d33723366e;	@euvitoriaketilly;a5db3270-506c-4664-84f8-0d81e8883111;miguerl portela;2026-01-29 20:51:56.861+00;FECHAMENTO;;2026-01-29 20:51:57.630936+00
92f0c471-7d50-4215-b3b6-cb0e8f3cac97;037408c2-df83-44fa-b354-80325164243b;	@00_mh22;a5db3270-506c-4664-84f8-0d81e8883111;miguerl portela;2026-01-29 20:51:57.855+00;FECHAMENTO;;2026-01-29 20:51:58.593373+00
4a21750e-64a9-4aec-9cd3-22cf6637a6b5;6086d2fb-f835-4a5f-a88b-14d33723366e;	@euvitoriaketilly;a5db3270-506c-4664-84f8-0d81e8883111;miguerl portela;2026-01-29 20:51:58.766+00;FECHAMENTO;;2026-01-29 20:51:59.5231+00
2cf898d8-6b46-4865-8ac6-038e16630587;759309c7-4426-4326-a7c3-2664eddfad9e;	@marquess_022;a5db3270-506c-4664-84f8-0d81e8883111;miguerl portela;2026-01-29 21:29:49.868+00;FECHAMENTO;;2026-01-29 21:29:50.708717+00
6f839dca-c950-496c-8c0d-fa913c32ce1b;ed277085-6be4-4856-900c-811fc8808fcf;	@turista_grau;a5db3270-506c-4664-84f8-0d81e8883111;miguerl portela;2026-01-29 21:40:38.665+00;FECHAMENTO;;2026-01-29 21:40:39.53146+00
9caa0458-8248-4554-b64f-67d1567834cf;ed1b3ce5-d3b5-4b12-bade-d72c4a7bd3a8;	@__thayymachado;110c225f-7f68-44c9-b45a-c1dda2b275f5;gabriel arcanjo;2026-01-29 22:46:11.869+00;FECHAMENTO;;2026-01-29 22:45:45.23829+00
77170bdb-d574-4461-b2aa-efc6ab41de7a;bfef0ed9-077b-4fb1-b438-dbb3abd98632;	@mottaa_ofc;110c225f-7f68-44c9-b45a-c1dda2b275f5;gabriel arcanjo;2026-01-29 22:46:13.26+00;FECHAMENTO;;2026-01-29 22:45:47.589192+00
502bc029-4f59-464c-8141-2beb3207e3b0;023779b6-68d1-4fd5-9652-14ca10b035c5;	@dudaamel;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-29 22:54:11.339+00;FECHAMENTO;;2026-01-29 22:54:12.055054+00
64b58dda-ce9e-46e0-90cd-38736cdc988d;ecbe8868-daa3-4d77-979a-d87f557d1ebf;	@brulliiss;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-29 22:54:12.172+00;FECHAMENTO;;2026-01-29 22:54:13.207007+00
accc0530-df62-4526-b149-b94aac2fb133;77be2650-6023-43b3-96d5-1315069cb137;	@mandrackgrauu;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-29 22:54:12.855+00;FECHAMENTO;;2026-01-29 22:54:13.518991+00
ceb20835-1136-4b7c-b14e-fb5e6b9f35e1;0fbdc3f7-9fd8-4a33-8860-03478fe6735b;	@raybritoofc2;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-29 22:54:13.571+00;FECHAMENTO;;2026-01-29 22:54:14.18738+00
e35fcdc1-dea1-4425-8418-b45dc42612d7;e523091b-068a-4087-967a-fc3b4a0ae389;	@cauanyof;f8834401-7000-4bea-a2b4-fceff1a92f11;vanessa;2026-01-29 22:54:14.357+00;FECHAMENTO;;2026-01-29 22:54:14.987687+00
93d39892-9944-419c-90b5-2b2c49322fdf;7112bcd8-0ad0-48c0-8062-912a25f6223e;	@panmella;1c495ccc-461e-4d59-84ac-9cf78f13494c;mizael;2026-01-30 13:14:09.371+00;FECHAMENTO;;2026-01-30 13:14:09.578528+00
